ticker,currentPrice,low52Week,high52Week,sharesShort,sharesShortPriorMonth,shortChange,shortInterest,averageVolume,marketcap,enterpriseValue,trailingPE,forwardPE,trailingEPS,forwardEPS
PMVP,2.0,1.69,13.02,6315307.0,5512084.0,14.572038452244197,13.033451932324278,570790,96909200.0,-77199840.0,,,,
CABA,15.32,0.85,19.34,5188192.0,3255641.0,59.360076863511665,13.034020851651803,676342,609812608.0,437681088.0,,,,
BCYC,20.22,18.84,33.49,4781683.0,4374036.0,9.319699243444727,13.023856864261823,317596,742373248.0,544167488.0,,,,
AMLX,17.32,16.76,41.93,8757715.0,8578113.0,2.0937238761018886,12.997943711224558,1243776,1166981632.0,814993536.0,,,,
APLD,5.13,1.45,11.62,13813280.0,12958032.0,6.600138045653845,12.994619002822203,4432212,545319040.0,643345280.0,,,,
IDYA,24.99,13.29,30.25,7469454.0,6811648.0,9.657075644542996,12.976994120835592,522901,1438404352.0,947261248.0,,,,
ACLX,33.13,17.56,48.915,6264260.0,6603748.0,-5.140838202790294,12.95365909137906,423035,1602133760.0,1189284096.0,,,,
VNO,21.1,12.31,26.76,24659296.0,21732858.0,13.46550002765398,12.941523217734485,2921179,4379684864.0,13575945216.0,,,,
KALV,9.08,4.12,11.45,4432185.0,3879254.0,14.253539469186602,12.882947955876583,265098,312383776.0,197113392.0,,,,
NRIX,6.37,5.92,15.09,6206739.0,5577768.0,11.276392277341044,12.877025151400101,339110,308969216.0,58121004.0,,,,
APRN,12.93,4.7,33.36,826685.0,1140555.0,-27.51905870387662,12.858647196617836,457829,83127232.0,80877128.0,,,,
BGS,8.0,7.2,16.68,9275957.0,9496009.0,-2.3173103563823494,12.831306818496202,1218620,578332800.0,2848467456.0,,,,
EXTR,22.92,13.47,32.73,16620770.0,10793298.0,53.9915788482816,12.83159885740755,2141384,2968827648.0,3010222848.0,41.672726,11.634518,,
CAKE,28.99,28.58,41.28,6562900.0,7166998.0,-8.428884729701334,12.799290109311464,919754,1486476672.0,3234994688.0,21.796991,9.003105,,
MLTX,54.67,7.05,63.4,6845404.0,6664352.0,2.716723246311119,12.798305376279757,493679,2924123136.0,2431860992.0,,,,
TNDM,17.54,16.03,58.819,8298935.0,7375552.0,12.519510404102634,12.752348346668674,1433082,1141462912.0,1054501952.0,,,,
JBLU,4.48,4.33,9.45,42466074.0,28487208.0,49.07067761782763,12.743008563805363,17203523,1492959872.0,4273961472.0,44.8,64.0,,
BROS,24.85,22.665,41.44,8849447.0,7991070.0,10.741702925891026,15.467816192407188,1201714,4358168576.0,2335766272.0,2485.0,88.75,,
BTU,25.76,17.71,32.89,16843632.0,17228991.0,-2.2366893104767422,12.6834578313253,2975245,3420928000.0,2765228032.0,2.7908995,7.36,,
INOD,6.84,2.8,15.36,3585993.0,2633762.0,36.154785436193556,12.671935459932786,630301,193563120.0,183583120.0,,,,
EXPI,14.29,9.96,25.39,19363500.0,17782150.0,8.892906650770577,12.607430267989686,988709,2194772480.0,2071267200.0,285.8,40.82857,,
NTST,14.92,14.49,20.64,8439845.0,2209967.0,281.89914148039315,12.598099801471797,752168,1007196928.0,1464698880.0,165.77777,93.25,,
ORIC,5.565,2.36,9.788,6865014.0,6095788.0,12.618975594295604,12.588825766605662,355729,303473920.0,50501996.0,,,,
RAPT,12.24,11.95,31.45,4311886.0,4049429.0,6.481333541099252,12.549801794040432,306764,420544352.0,223543776.0,,,,
EGHT,2.38,2.33,6.49,15052494.0,17223347.0,-12.604129731578887,12.549392226501926,2288926,285471488.0,691235776.0,,,,
RILY,39.8,24.95,60.72,3831568.0,3303323.0,15.991321466293185,12.533014084875605,287575,1216757632.0,2510790912.0,,,,
CRBU,4.19,3.96,10.67,11051630.0,6793082.0,62.68948321247999,12.51815714596397,1674778,369913312.0,137915216.0,,,,
BOWL,10.52,9.09,17.45,20118990.0,17722393.0,13.52298755591302,19.930053096643814,1888875,1701799424.0,3918428672.0,36.275864,17.533333,,
SANA,3.35,2.99,8.005,24452345.0,23424453.0,4.388115274239275,12.416013344030222,1034007,659755712.0,446959168.0,,,,
INDI,4.87,4.82,11.12,19046601.0,15123761.0,25.93825702482339,12.417431186679357,2368670,746989824.0,700404224.0,,,,
BRCC,2.73,2.61,8.27,7604990.0,7956508.0,-4.4179934212345415,12.409826702783851,611378,585484032.0,308347840.0,,,,
SSTK,36.92,36.2,81.23,4459589.0,4188500.0,6.472221559030679,12.360725303295297,547809,1332025600.0,1319057280.0,12.225165,7.9913416,,
EAT,30.37,26.71,42.12,5450198.0,4748745.0,14.771334320962696,12.335844171129288,1063350,1341801344.0,3500867072.0,13.204349,8.077127,,
SBH,7.26,7.21,18.42,13289236.0,9748726.0,36.317668585618264,12.33110884290619,2052895,782410240.0,2398558976.0,5.112676,3.4903848,,
HA,4.91,4.78,16.15,6362451.0,5265038.0,20.843401320180405,12.322617818691013,1972601,253514592.0,1018914624.0,,,,
MRTX,55.95,27.3,101.3,8594819.0,9463151.0,-9.175928821171722,12.254381101227683,2168437,3924148736.0,2546635264.0,,,,
REAL,1.59,1.0,2.94,12529116.0,11331573.0,10.568197372068292,12.266370347163752,3088285,162405776.0,557612736.0,,,,
LESL,5.11,4.78,17.125,22569222.0,18622154.0,21.195550203268645,12.26554875206864,4586696,940265536.0,1989165184.0,15.029412,10.22,,
BBW,26.86,14.18,30.49,1782158.0,1237549.0,44.00706557881748,12.264017726884857,224817,390318784.0,431112512.0,7.9233036,6.817259,,
INBX,17.7,15.01,34.72,5350802.0,5087066.0,5.184442269866363,12.253314769099712,459846,772927168.0,789046336.0,,,,
BTAI,3.13,2.23,34.125,3577038.0,4396136.0,-18.632226118573218,12.222002788104088,1449070,91606336.0,61856328.0,,,,
SG,10.93,6.1,20.0,13663037.0,11946787.0,14.365787219609757,13.838200947594654,1766440,1223777536.0,1246423936.0,,,,
CLDX,26.14,24.89,48.4,5764923.0,6297688.0,-8.459691874224319,12.198107099329677,440509,1235397248.0,985955392.0,,,,
CHS,7.47,4.33,7.52,15022165.0,13467969.0,11.539943402008127,12.16773584752833,3056082,922238720.0,1319250432.0,6.981308,10.232876,,
BTBT,2.01,0.53,4.795,10734918.0,11037980.0,-2.745629182151082,12.156664190395086,3122485,177492640.0,161176912.0,,,,
SPWH,4.93,2.98,10.62,4532074.0,3585766.0,26.390679146380442,12.122544836902009,677987,184310512.0,746462464.0,41.083332,54.777775,,
CLB,23.95,16.66,27.95,5656213.0,5576541.0,1.4286992599893016,12.121045165050875,321164,1117612416.0,1347039104.0,46.960785,21.008774,,
IDCC,80.1,43.92,98.69,3198853.0,3117155.0,2.6209155463876517,12.113609597418876,268173,2115208704.0,1907961344.0,12.77512,18.32952,,
BLMN,22.85,19.97,28.67,10532537.0,11190185.0,-5.877007395320096,12.092840402301352,1558698,1990173184.0,3996242944.0,8.996063,7.989511,,
GEO,8.48,6.94,12.44,15245775.0,16974112.0,-10.182193919776186,12.089938383702211,2224028,1069353408.0,2974591232.0,9.52809,7.1864405,,
SEDG,119.76,116.56,345.8,6833728.0,4205098.0,62.51055266726245,12.082733062459997,1829703,6773362176.0,6457473024.0,24.09658,11.405714,,
WISH,4.26,4.08,32.1,2864970.0,3037326.0,-5.674596668253589,12.046800100916661,783473,101311328.0,-413688672.0,,,,
IRBT,38.27,31.37,56.74,3332975.0,3058793.0,8.963731772630577,12.034051602746947,295518,1059933568.0,1012304064.0,,,,
SHLS,16.07,14.81,32.43,20415112.0,17771160.0,14.877768249230778,12.013129339766976,2808687,2730935808.0,2939295744.0,17.65934,18.261364,,
ASTI,1.25,1.16,1494.0,65978.0,8055.0,719.0937306021106,7.032230077497567,204744,1172778.0,9558453.0,,,,
AMN,73.89,72.1,129.04,4561792.0,5032115.0,-9.346427893639156,12.008476338642891,618173,2806940672.0,3872862720.0,10.135802,10.724238,,
CRNC,17.47,12.82,36.79,4836383.0,4411480.0,9.63175623600243,11.991071871311972,416925,704620992.0,896941760.0,,,,
CWH,17.14,16.89,32.883,5339670.0,6324652.0,-15.573694805658873,11.985710533935798,1060903,763592128.0,4475643392.0,18.630434,7.862385,,
TRP,35.06,32.52,49.51,119434149.0,29985661.0,298.3042061337251,11.9434149,3402859,35060002816.0,97968996352.0,53.121212,11.844595,,
PI,52.69,48.86,144.9,3192441.0,2804260.0,13.842546696811281,11.885660992717687,647610,1415232256.0,1601748352.0,,,,
ATKR,137.26,85.5,164.755,4489356.0,4418718.0,1.5986084651702144,11.878551508448476,369351,5187576832.0,5727537664.0,7.843428,8.3339405,,
AUPH,7.52,4.07,12.43,17025260.0,13955744.0,21.994642492725575,11.870745073977492,2133443,1078533376.0,829347904.0,,,,
EB,8.4,5.3,11.91,11874434.0,10800623.0,9.942120931357385,14.385058209262603,1014571,841545536.0,529970624.0,,,,
SOFI,8.12,4.24,11.7,112060948.0,104102598.0,7.64471795410908,11.79447412490668,32189089,7714925568.0,11626753024.0,,,,
PLAY,33.29,31.65,47.29,5054387.0,5275740.0,-4.195676815006046,11.769360092955457,1123467,1429649024.0,4290649856.0,11.439862,7.8145537,,
BGFV,7.3,6.77,13.9,2638818.0,2727107.0,-3.2374600629898276,11.753153393907,204284,163899600.0,442057664.0,19.72973,14.313726,,
SNBR,18.12,17.31,41.61,2610188.0,2774629.0,-5.926594150064748,11.7501935716215,580809,402517696.0,1323002624.0,32.945454,9.06,,
VCEL,31.56,17.3,39.9,5592518.0,5301739.0,5.484596657813596,11.73858050215985,355017,1503587840.0,1489139584.0,,,,
AAL,11.72,11.68,19.08,76447264.0,64752208.0,18.061246652778234,11.70059872966224,27540765,7657402880.0,38179405824.0,3.0206184,4.945148,,
HRMY,21.11,18.611,62.085,7014595.0,7744264.0,-9.422057409199892,11.69097218171303,676221,1266602112.0,1089345024.0,9.552036,6.596875,,
DVAX,14.24,9.42,15.12,15048285.0,14027114.0,7.279979331457633,11.683723223367004,1610098,1834069248.0,1410378368.0,19.50685,142.4,,
JWN,14.06,13.7,27.15,18853071.0,17569224.0,7.307363148195958,11.660875938593996,4721623,2273192704.0,5862198272.0,74.0,6.995025,,
PARA,11.9,11.39,25.93,75587084.0,79655642.0,-5.107683395483775,12.383225885359284,11340096,7870636032.0,23677118464.0,,,,
OMI,14.82,11.79,22.86,8877027.0,8706977.0,1.953031459713285,11.59930137321094,777981,1134184960.0,3483476224.0,,,,
GPRE,25.87,25.78,37.49,6890260.0,7355261.0,-6.322019028284652,11.577661501443371,856909,1539611648.0,2206163200.0,,,,
ARVL,1.11,1.0,47.0,2114252.0,1622634.0,30.297528586236943,11.56188205442296,262128,20297904.0,-116772752.0,,,,
PLRX,15.25,14.47,36.64,6907237.0,6046727.0,14.231004641023151,11.543980773505409,650226,912470016.0,371848992.0,,,,
XELA,3.34,2.62,97.0,732871.0,753346.0,-2.7178746552049127,11.513443879755238,245120,21260268.0,1127204224.0,,,,
PSHG,2.01,0.68,5.1,1349984.0,722669.0,86.80530090539375,11.504205476066707,566920,23586746.0,72705936.0,0.06735925,1.2884616,,
SPR,16.87,14.65,38.55,12083888.0,8603249.0,40.457262134340176,11.476876026935386,3855162,1776225536.0,5216231424.0,,,,
ATRA,1.54,1.25,5.64,11540330.0,11527227.0,0.11367000927456361,11.414541749915927,1168864,155697072.0,66763316.0,,,,
SIG,69.26,54.46,83.42,5119065.0,4438301.0,15.338391875629886,11.404540816553862,684179,3108818432.0,4385316352.0,7.7732887,6.6853285,,
KLIC,45.2,37.38,60.2,6417668.0,7054744.0,-9.030462338534182,11.364074704329303,501584,2552593152.0,1888745984.0,26.127169,21.320757,,
WSO,382.67,228.61,406.08,4458778.0,4414483.0,1.00340175735188,13.184707461750914,302562,15089137664.0,14905614336.0,25.769024,25.856081,,
SONO,10.97,10.82,21.98,14522113.0,12526082.0,15.934998669176842,11.322578708540599,1878517,1406990336.0,1197060992.0,,,,
POOL,344.25,278.1,423.97,4415310.0,4225895.0,4.482245772788959,11.306232715353886,377721,13443650560.0,14859318272.0,22.722773,23.026756,,
IRWD,9.35,8.07,12.66,17642498.0,15503406.0,13.797561645486159,11.307192191563988,2521789,1458871168.0,2098228864.0,,,,
GPS,11.39,7.22,15.49,41690771.0,38849117.0,7.314590959686419,11.271401316021128,7551017,4212944640.0,8510940672.0,39.275864,13.244186,,
SCVL,23.67,19.24,29.47,3074751.0,2633989.0,16.73363100605204,11.238248226405991,301621,647604096.0,965485056.0,7.2164636,6.880814,,
CVM,1.14,1.08,3.68,5301165.0,5458034.0,-2.874093492272126,11.216999117648927,336854,53876512.0,62738556.0,,,,
TVTX,7.1,6.655,23.53,8418473.0,8552883.0,-1.5715168791622662,11.22300018919918,1510164,532577344.0,447412128.0,,,,
GSHD,69.35,30.205,79.4,2729959.0,2051207.0,33.090370693937764,11.197488935648337,343767,2647457024.0,1745833856.0,266.73077,43.616352,,
FYBR,16.61,11.65,30.83,27510138.0,28799814.0,-4.478070587539211,11.193948992502444,3026632,4082057216.0,12689056768.0,14.830358,-53.580647,,
JBGS,14.06,13.3,21.1,11528407.0,12516963.0,-7.897730463851335,11.145126112974797,1355590,1454352384.0,4319183872.0,,,,
DNA,1.66,1.12,3.01,233544389.0,207172800.0,12.729271892835353,14.587498735282505,20644217,3484091136.0,2789246976.0,,,,
VERA,10.64,5.2,21.02,4890888.0,3793494.0,28.928317798841913,11.035795516083613,483193,471547776.0,320620096.0,,,,
SLNO,24.25,0.85,30.3,1570248.0,79556.0,1873.7643923776961,8.046941620203345,1062337,669370304.0,223427312.0,,,,
EWCZ,14.89,12.02,20.7,5506153.0,5120783.0,7.525606923784897,10.939449267875947,346290,933558336.0,1112600064.0,99.26666,28.094341,,
CHH,122.76,109.49,136.02,5502733.0,4724192.0,16.479876347108668,10.92297568760719,419551,6184354304.0,7561891328.0,22.039497,17.895044,,
SNDX,11.99,11.925,29.86,7584704.0,6957939.0,9.007911681893159,10.915741063969516,1321256,833114304.0,429188800.0,,,,
MCS,15.56,13.62,18.05,3457795.0,3507441.0,-1.4154479006204237,14.049281038847061,222564,493102624.0,841861888.0,,,,
CBRL,67.65,62.69,121.17,2415542.0,1679210.0,43.849905610376304,10.901591771709157,552437,1498968448.0,2637547008.0,15.202249,11.505102,,
CIVI,75.85,53.56,86.58,10211413.0,4993718.0,104.48517517408872,10.889571984933735,1441017,7112636416.0,7499595264.0,6.217213,4.6165547,,
RYAM,2.81,2.75,9.84,7103324.0,6999585.0,1.482073580076533,10.870759709473337,973520,183614944.0,878121984.0,21.615385,-11.708333,,
M,10.57,10.54,25.12,29691164.0,22183127.0,33.845710751239,10.894641229641726,10860717,2880641792.0,8426313728.0,3.9148147,3.857664,,
BIOL,1.71,1.56,219.0,113023.0,161594.0,-30.057427874797334,10.828550898203593,311648,1784812.0,11646370.0,,,,
AGL,18.15,15.0,29.44,43883312.0,40193352.0,9.18052318701859,10.822505988330175,2301042,7359497728.0,6829720576.0,,,,
ASO,43.25,40.67,69.02,8061541.0,8320321.0,-3.1102165409243225,10.815808186243205,1574075,3223630080.0,4672954880.0,6.4360123,5.495553,,
PENN,20.11,20.0,39.35,16316035.0,14745179.0,10.653353207851868,10.84287689642281,5265846,3037353984.0,13352883200.0,4.6550927,26.813334,,
QS,6.07,5.11,13.86,52347117.0,54455944.0,-3.872537771083355,12.46193769402175,8389500,2944933376.0,1913473280.0,,,,
OPEN,2.41,0.917,5.41,71126264.0,66234410.0,7.385668567139045,10.789866903846457,17166940,1588659968.0,3449660416.0,,,,
VREX,18.63,17.11,23.895,4352669.0,3838834.0,13.385184147061322,10.773933168316832,314445,752651968.0,1083952000.0,25.874998,12.673469,,
FIGS,6.24,5.31,10.2,18131828.0,18780066.0,-3.451734408175136,11.281765576973331,2542412,1051227776.0,886809920.0,78.0,48.0,,
UEC,5.15,2.3,5.77,41411039.0,28605519.0,44.765906886709516,10.732474705065206,7422778,1987117184.0,3930031872.0,,,,
NOG,40.53,25.56,43.64,9969496.0,8378429.0,18.99003977953385,10.717260714577503,1489865,4033658880.0,5416623104.0,2.6894493,4.853892,,
VECO,27.56,17.06,31.09,6037111.0,5606775.0,7.675285703456979,10.71445102093335,518029,1552881920.0,1577271680.0,35.79221,16.804878,,
RCKT,17.55,14.86,24.65,9608181.0,7240313.0,32.703945257615246,10.67824825792685,1186473,1579131392.0,1131569024.0,,,,
CNXA,1.79,1.65,22.64,64500.0,15552.0,314.73765432098764,8.33360250654091,544318,1385415.0,4614593.0,,,,
KMX,68.23,52.1,87.5,16942530.0,18287735.0,-7.355776972927484,10.677975395164745,1761779,10825918464.0,30001297408.0,23.940353,18.642076,,
DISH,5.03,4.85,17.49,56899735.0,56943680.0,-0.07717274331409561,19.259449332343202,9202443,2685381376.0,25966645248.0,1.8492647,12.268293,,
VERI,2.33,2.18,10.99,3937068.0,3985431.0,-1.213494851623325,10.641242006367877,399068,86205800.0,165699872.0,,,,
VRCA,3.65,2.02,8.695,4476510.0,4854445.0,-7.7853390037378105,10.641988750635926,373540,153535792.0,99390840.0,,,,
PTCT,20.39,19.7,59.84,8011097.0,7398556.0,8.279196643236869,10.632552923219855,1052995,1536284544.0,2661101568.0,,,,
TRIP,15.74,14.39,27.3,14655563.0,10224584.0,43.33652107508726,11.70684330766527,2533579,2171931136.0,1952929920.0,,,,
OZK,36.23,30.72,49.52,12001859.0,11425498.0,5.044515346289501,10.60778402361634,1180629,4099134720.0,4549196800.0,6.835849,6.2573404,,
CALM,49.56,42.25,65.32,5170616.0,5102495.0,1.335052753603874,11.70283324204551,844384,2427577600.0,1815603328.0,3.8211257,33.261745,,
FTCH,1.63,1.62,10.88,41734909.0,38171361.0,9.33565874164141,11.836064127870042,15745457,644609536.0,1499986944.0,,,,
ALDX,5.43,4.954,11.97,6168364.0,6085387.0,1.3635451615484766,10.526972922974002,556929,318175712.0,182652048.0,,,,
SRRK,7.84,5.56,13.0,5922347.0,5350679.0,10.684027204771581,10.531912207197275,404881,440862016.0,257536784.0,,,,
RGEN,152.74,134.64,212.37,5846571.0,5439974.0,7.47424528131936,10.485937911948964,520653,8516217344.0,8335412736.0,64.17647,66.121216,,
AGIO,23.12,21.07,31.87,5842284.0,5900248.0,-0.9823993838903042,10.481444869239477,393668,1288692608.0,665072768.0,,,,
OPI,4.45,3.75,18.1,5079393.0,4452835.0,14.070990728378662,10.454286872745012,1277210,216210800.0,2729039872.0,22.249998,-6.09589,,
BHVN,27.14,9.45,27.94,7120867.0,5245445.0,35.753344091874,8.891802486564524,1134623,2173466368.0,1548125440.0,,,,
CHK,88.92,69.68,107.31,13771359.0,14478182.0,-4.881987255029672,10.404786333826952,1845915,11769095168.0,12987132928.0,2.093713,14.869565,,
AKRO,14.63,14.03,58.38,5776668.0,6331914.0,-8.769007285948609,10.389279560880684,1466593,813460224.0,199942816.0,,,,
STOK,4.095,3.37,16.48,4595109.0,4632499.0,-0.8071237576090141,10.37432241139139,417439,181380240.0,-46301720.0,,,,
TSCO,200.74,187.29,251.17,11268725.0,9506920.0,18.5318168239556,10.356522498345711,1194601,21842118656.0,26066030592.0,20.033932,18.068407,,
SDGR,23.45,15.85,59.24,7427939.0,7064765.0,5.140638082087657,11.843732560327316,917295,1685593216.0,1258161024.0,28.253014,-13.174158,,
MNRO,25.71,25.43,55.7,3240464.0,3039130.0,6.624724839016428,10.314036539563308,425887,807756736.0,1406214016.0,23.16216,14.775862,,
NCLH,14.86,11.76,22.75,43666919.0,31604478.0,38.166873061469325,10.264328998834104,12949359,6321800704.0,19180173312.0,,,,
MORF,21.63,19.8,63.083,4911547.0,2840844.0,72.89041566520372,10.248937346757787,1014829,1036563648.0,308318112.0,,,,
PRO,33.8,20.32,38.96,4708951.0,3710406.0,26.912014480356056,10.191938999235974,390525,1561651200.0,1698927232.0,,,,
ARDX,3.33,1.16,5.125,22168525.0,25766120.0,-13.962501921127435,10.175442450514591,5197989,725483776.0,632813504.0,,,,
CENX,6.51,5.72,12.97,9399794.0,6632390.0,41.72559213194641,10.174600402212933,1036198,601425664.0,1157925504.0,,,,
DDD,3.87,3.81,12.67,13529705.0,15228506.0,-11.155401586997439,10.129375079546902,2548545,516912000.0,552511104.0,,,,
JMIA,2.5,2.225,5.77,10189057.0,8821774.0,15.498957465924654,10.126676671702315,1462540,251540000.0,92551696.0,,,,
DCGO,5.86,4.88,11.27,10498761.0,12483826.0,-15.901094744511818,10.11577765787293,1018959,608185984.0,523675328.0,97.66667,16.277777,,
DOCN,22.94,21.76,51.69,8971940.0,10306949.0,-12.952513881654019,10.098100346885348,1759779,2038168576.0,3146761472.0,,,,
AAP,50.75,49.28,194.35,6009403.0,4175177.0,43.93169439283652,10.10488092375522,2490548,3018117632.0,7317096448.0,8.765112,9.244081,,
GCI,2.46,1.25,3.6,15027738.0,14906043.0,0.816413853093004,10.080791831158791,880550,366719552.0,1619739008.0,,,,
DK,25.89,19.39,35.45,6514315.0,6783515.0,-3.968444088352425,10.050179040049121,1353037,1678135424.0,4275035904.0,,,,
ALVR,1.72,1.655,10.29,11418416.0,8311723.0,37.37724416465756,10.02776548283978,806878,195852960.0,-25209796.0,,,,
LCII,112.2,89.28,137.07,2536705.0,2348302.0,8.022945941365293,10.016841465148236,202515,2841397504.0,4015758336.0,33.79518,12.578475,,
CHRW,84.0,83.71,108.05,11627744.0,12083529.0,-3.771952713482957,9.986811072652472,913503,9780203520.0,11667620864.0,18.83408,19.952494,,
RVMD,29.91,17.47,35.5,10905528.0,12995594.0,-16.082881628958244,9.96402708110627,1529823,3273619456.0,2419038720.0,,,,
FSLY,14.7,7.15,24.31,12774215.0,14006130.0,-8.795541666398925,9.887163312693499,2882606,1899239936.0,2075544064.0,,,,
WTI,4.1,3.62,9.16,14445726.0,14445567.0,0.001100683690712867,9.861843371459418,2132309,600572032.0,845268608.0,4.7126436,10.25,,
NBR,118.35,83.05,190.9,939838.0,1115096.0,-15.716853078120629,9.846473307267111,201973,1129641216.0,3911910400.0,,,,
PII,97.13,91.86,138.49,5547011.0,5666271.0,-2.104735195333933,9.785072810181958,627609,5506153984.0,7344055296.0,9.018569,9.094569,,
MODG,12.65,12.62,25.96,18161987.0,17112479.0,6.132998030267853,9.792095473268779,2586623,2346271232.0,6334165504.0,22.589285,14.882352,,
REKR,2.97,0.562,4.15,6733789.0,5249875.0,28.26570156432296,9.735424395685028,1008593,205428672.0,228565936.0,,,,
BCAB,1.65,1.5,11.73,4640736.0,4877098.0,-4.846365605120094,9.707982503299982,221821,78875440.0,-86586544.0,,,,
AZTA,50.03,36.01,63.6,5739259.0,6217613.0,-7.693531263525085,9.695513134555284,851331,2961525760.0,1958252160.0,,,,
XMTR,17.12,12.45,63.9,4647748.0,4467731.0,4.02927123410071,10.261673617811416,427810,821220736.0,837901696.0,,,,
SOVO,22.38,12.74,22.73,9776006.0,4176375.0,134.0787405345545,9.647786911940313,1821526,2267742976.0,2593423360.0,,,,
LRN,45.32,30.66,47.35,4147625.0,4420135.0,-6.165196311877352,9.647254889190748,424521,1948433664.0,1932589952.0,15.362712,12.182796,,
MAXN,9.07,7.28,38.91,5070228.0,5196640.0,-2.432571815634718,9.606325111168793,1336381,478715488.0,494020928.0,,,,
XAIR,2.24,2.06,8.03,3052742.0,2791763.0,9.34817891060237,9.626669357610695,422484,71033312.0,34581352.0,,,,
GVA,36.42,26.43,44.15,4229055.0,4094350.0,3.2900216151525887,9.628952053952396,292975,1599573632.0,1727998848.0,37.54639,8.733812,,
OTTR,74.49,52.6,92.74,4012181.0,3467839.0,15.696864819848901,9.619115090924348,206221,3107015168.0,3830576640.0,11.548838,18.34729,,
DYN,8.16,7.39,15.6,5869513.0,5628697.0,4.278361404069184,9.61891987119083,431879,497927264.0,319230176.0,,,,
FREY,3.91,3.865,15.8,13392161.0,14320140.0,-6.480236925057996,9.58602896595134,1999079,546246528.0,236126464.0,,,,
INMD,20.75,20.63,48.25,7972235.0,7555750.0,5.512159613539358,9.578375280542486,1651528,1727055744.0,1104862720.0,10.532995,6.9166665,,
LCID,5.16,4.87,17.81,217871178.0,201888220.0,7.916736300909484,9.544659378791383,32797893,11778473984.0,8895894528.0,,,,
CCO,1.11,0.95,2.14,46077491.0,47247406.0,-2.4761465211444627,9.541552435143398,3560865,536034528.0,7449022464.0,,,,
XNCR,18.85,18.26,38.2,5768831.0,5602001.0,2.9780430242693634,9.51744999439066,325718,1142558848.0,650030528.0,,,,
COIN,73.43,31.55,114.43,22509644.0,23072262.0,-2.43850386234345,11.85029955251382,8308531,17415833600.0,15748839424.0,,,,
CROX,82.73,66.6,151.32,5843504.0,6355289.0,-8.052898931897511,9.47939063303501,1648179,5099833344.0,7222823424.0,7.916747,6.3638463,,
NUVL,57.99,18.19,65.5,5400915.0,4471755.0,20.778419211249275,10.469019858692176,536725,3306868224.0,2875628800.0,,,,
ASRT,2.34,2.1,8.01,8810409.0,9301536.0,-5.280063421783241,9.462538378961344,2211542,217873424.0,101804984.0,1.3146067,5.086956,,
PBF,46.6,31.26,56.38,11683002.0,12562245.0,-6.999091324838832,9.452649379020187,2354475,5759526912.0,6621138944.0,1.9473463,6.2216287,,
CLF,15.16,11.83,22.83,48020064.0,39729884.0,20.866358431854472,9.440095287510713,10186782,7711618560.0,11905620992.0,33.68889,8.284153,,
WULF,1.02,0.54,4.04,21861098.0,19805422.0,10.379359753101953,9.438264931655887,5868728,236254432.0,346836576.0,,,,
BBIO,26.08,6.64,36.36,15322877.0,15333467.0,-0.06906461532802725,9.431087818208676,2971037,4237269760.0,5599500288.0,,,,
KURA,8.44,7.93,17.27,6998424.0,6144807.0,13.891681219605434,9.427213604107958,546985,626555200.0,162619824.0,,,,
LAD,266.01,180.0,329.0,2593870.0,2653755.0,-2.2566137416604017,9.41120766286305,214168,7331634688.0,17124237312.0,6.6353207,6.9472446,,
SKLZ,4.2,3.96,24.8,1980924.0,1758614.0,12.641204948897256,11.165041539380685,398778,88923656.0,-125641384.0,,,,
FDMT,10.46,6.58,26.49,3926609.0,3565695.0,10.121841604511882,9.337286281597033,294000,439874368.0,145161168.0,,,,
ZION,34.57,18.26,56.1,13838905.0,14153130.0,-2.2201802710778464,9.341459885461399,3149212,5121372160.0,8920377344.0,6.0970016,7.910755,,
DRRX,2.53,2.18,9.5,2575162.0,2168583.0,18.74860219784071,9.330263296147477,279656,69828256.0,57931200.0,,,,
MGY,23.51,18.72,27.57,17494847.0,17125162.0,2.1587241043325602,9.310523990974115,1940603,4930752512.0,4308006400.0,6.5670395,8.973283,,
NTLA,29.83,28.291,57.78,8212735.0,7841991.0,4.72767693816532,9.28087037099818,789709,2639686400.0,1853943040.0,,,,
WHR,123.29,121.88,160.74,5082170.0,5685155.0,-10.606307127949897,9.271021456534191,643379,6758486528.0,13928482816.0,,,,
AEO,16.82,9.85,17.53,18307466.0,16344213.0,12.011915165324877,9.270354053999311,4781973,3321680896.0,4429962240.0,16.173077,12.188406,,
AX,35.67,33.15,51.46,5440495.0,4724391.0,15.157593857070678,9.210843087925074,522789,2106891264.0,586889728.0,7.1482964,6.1927075,,
TWOU,2.06,2.04,13.15,7487625.0,8463622.0,-11.531670483393516,9.19629697862933,1431056,167725200.0,1081175168.0,,,,
PRCT,26.94,25.29,47.75,4634078.0,4230882.0,9.529833259353488,9.201098394897983,453909,1356817024.0,1152719744.0,,,,
DBRG,16.68,9.99,18.435,14956979.0,12878062.0,16.143088921298872,9.2057676920615,1690935,2712835328.0,11634771968.0,,,,
EVA,5.13,4.72,61.99,6836399.0,6453225.0,5.937713313885693,9.186806763116238,982165,381751008.0,1851068800.0,,,,
EFC,12.57,10.82,14.62,6235342.0,5395222.0,15.571555720969407,9.167314738951543,705965,854974976.0,13239254016.0,27.326086,6.9447513,,
ARR,18.19,18.12,33.4,4348249.0,3461626.0,25.612905611409204,9.159742834091334,1545467,863502976.0,-2377896960.0,,,,
